date,year,month,year_month,day_of_week,holiday,weekend_or_holiday,calls_presented,avg_queue_time,max_queue_time,calls_handled,avg_speed_of_answer,avg_handle_time,max_handle_time,calls_abandoned,target_seconds,answered_within_target,abandoned_within_target,pct_handled_within_target,pct_within_target_excl_abandoned,pct_within_target_abandoned_positive,pct_answered_within_target,percentage_of_calls_handled,percentage_of_calls_abandoned
2019-08-21,2019,Aug,2019-08-01,Wed,FALSE,FALSE,306,42,841,273,40,124,1895,33,30,225,22,82.4,79.2,80.7,73.5,89.2,10.8
2019-08-22,2019,Aug,2019-08-01,Thu,FALSE,FALSE,291,30,440,266,29,131,961,25,30,232,18,87.2,85,85.9,79.7,91.4,8.6
2019-08-23,2019,Aug,2019-08-01,Fri,FALSE,FALSE,305,14,525,294,10,119,818,11,30,282,7,95.9,94.6,94.8,92.5,96.4,3.6
2019-08-24,2019,Aug,2019-08-01,Sat,FALSE,TRUE,114,31,713,106,26,108,583,8,30,94,1,88.7,83.2,83.3,82.5,93,7
2019-08-25,2019,Aug,2019-08-01,Sun,FALSE,TRUE,75,15,129,67,10,99,286,8,30,61,4,91,85.9,86.7,81.3,89.3,10.7
2019-08-26,2019,Aug,2019-08-01,Mon,FALSE,FALSE,383,12,425,364,12,117,829,19,30,344,17,94.5,94,94.3,89.8,95,5
2019-08-27,2019,Aug,2019-08-01,Tue,FALSE,FALSE,274,16,326,257,13,128,964,17,30,242,7,94.2,90.6,90.9,88.3,93.8,6.2
2019-08-28,2019,Aug,2019-08-01,Wed,FALSE,FALSE,344,13,302,329,12,123,1506,15,30,314,12,95.4,94.6,94.8,91.3,95.6,4.4
2019-08-29,2019,Aug,2019-08-01,Thu,FALSE,FALSE,360,13,540,328,11,121,759,32,30,306,22,93.3,90.5,91.1,85,91.1,8.9
2019-08-30,2019,Aug,2019-08-01,Fri,FALSE,FALSE,297,25,474,278,22,113,787,19,30,226,12,81.3,79.3,80.1,76.1,93.6,6.4
2019-08-31,2019,Aug,2019-08-01,Sat,FALSE,TRUE,95,50,1010,87,39,121,727,8,30,71,4,81.6,78,79,74.7,91.6,8.4
2019-09-01,2019,Sep,2019-09-01,Sun,FALSE,TRUE,69,26,413,65,23,93,307,4,30,59,3,90.8,89.4,89.9,85.5,94.2,5.8
2019-09-02,2019,Sep,2019-09-01,Mon,TRUE,TRUE,96,23,312,90,20,116,432,6,30,76,5,84.4,83.5,84.4,79.2,93.8,6.3
2019-09-03,2019,Sep,2019-09-01,Tue,FALSE,FALSE,392,16,523,369,14,109,669,23,30,339,17,91.9,90.4,90.8,86.5,94.1,5.9
2019-09-04,2019,Sep,2019-09-01,Wed,FALSE,FALSE,337,9,103,324,9,109,794,13,30,302,12,93.2,92.9,93.2,89.6,96.1,3.9
2019-09-05,2019,Sep,2019-09-01,Thu,FALSE,FALSE,361,63,741,313,58,120,1209,48,30,227,25,72.5,67.6,69.8,62.9,86.7,13.3
2019-09-06,2019,Sep,2019-09-01,Fri,FALSE,FALSE,347,50,482,309,49,111,763,38,30,225,23,72.8,69.4,71.5,64.8,89.1,11
2019-09-07,2019,Sep,2019-09-01,Sat,FALSE,TRUE,81,19,350,78,19,115,535,3,30,74,2,94.9,93.7,93.8,91.4,96.3,3.7
2019-09-08,2019,Sep,2019-09-01,Sun,FALSE,TRUE,77,41,849,74,40,142,915,3,30,64,2,86.5,85.3,85.7,83.1,96.1,3.9
2019-09-09,2019,Sep,2019-09-01,Mon,FALSE,FALSE,388,30,448,361,29,126,815,27,30,293,17,81.2,79,79.9,75.5,93,7
2019-09-10,2019,Sep,2019-09-01,Tue,FALSE,FALSE,355,10,382,344,8,107,971,11,30,339,7,98.6,97.4,97.5,95.5,96.9,3.1
2019-09-11,2019,Sep,2019-09-01,Wed,FALSE,FALSE,307,9,180,298,8,119,1825,9,30,286,8,96,95.7,95.8,93.2,97.1,2.9
2019-09-12,2019,Sep,2019-09-01,Thu,FALSE,FALSE,289,17,191,279,17,98,1035,10,30,235,9,84.2,83.9,84.4,81.3,96.5,3.5
2019-09-13,2019,Sep,2019-09-01,Fri,FALSE,FALSE,286,30,393,263,26,126,705,23,30,216,10,82.1,78.3,79,75.5,92,8
2019-09-14,2019,Sep,2019-09-01,Sat,FALSE,TRUE,122,28,383,116,23,106,550,6,30,103,3,88.8,86.6,86.9,84.4,95.1,4.9
2019-09-15,2019,Sep,2019-09-01,Sun,FALSE,TRUE,63,6,34,62,6,123,869,1,30,60,1,96.8,96.8,96.8,95.2,98.4,1.6
2019-09-16,2019,Sep,2019-09-01,Mon,FALSE,FALSE,344,17,212,324,16,118,706,20,30,285,11,88,85.6,86.1,82.9,94.2,5.8
2019-09-17,2019,Sep,2019-09-01,Tue,FALSE,FALSE,314,21,341,295,20,124,1082,19,30,252,14,85.4,84,84.7,80.3,94,6.1
2019-09-18,2019,Sep,2019-09-01,Wed,FALSE,FALSE,311,14,379,301,13,109,785,10,30,283,8,94,93.4,93.6,91,96.8,3.2
2019-09-19,2019,Sep,2019-09-01,Thu,FALSE,FALSE,341,22,318,314,21,111,794,27,30,264,20,84.1,82.2,83.3,77.4,92.1,7.9
2019-09-20,2019,Sep,2019-09-01,Fri,FALSE,FALSE,307,23,381,286,22,122,802,21,30,247,15,86.4,84.6,85.3,80.5,93.2,6.8
2019-09-21,2019,Sep,2019-09-01,Sat,FALSE,TRUE,117,42,437,100,37,126,484,17,30,83,9,83,76.9,78.6,70.9,85.5,14.5
2019-09-22,2019,Sep,2019-09-01,Sun,FALSE,TRUE,83,9,87,78,9,140,799,5,30,75,5,96.2,96.2,96.4,90.4,94,6
2019-09-23,2019,Sep,2019-09-01,Mon,FALSE,FALSE,331,16,251,318,16,111,863,13,30,277,9,87.1,86,86.4,83.7,96.1,3.9
2019-09-24,2019,Sep,2019-09-01,Tue,FALSE,FALSE,338,21,366,319,20,107,750,19,30,268,15,84,83,83.7,79.3,94.4,5.6
2019-09-25,2019,Sep,2019-09-01,Wed,FALSE,FALSE,336,20,278,315,19,120,926,21,30,278,12,88.3,85.8,86.3,82.7,93.8,6.3
2019-09-26,2019,Sep,2019-09-01,Thu,FALSE,FALSE,254,30,1098,234,28,116,624,20,30,192,12,82.1,79.3,80.3,75.6,92.1,7.9
2019-09-27,2019,Sep,2019-09-01,Fri,FALSE,FALSE,311,20,507,296,16,106,613,15,30,277,8,93.6,91.4,91.6,89.1,95.2,4.8
2019-09-28,2019,Sep,2019-09-01,Sat,FALSE,TRUE,105,26,574,93,22,124,449,12,30,85,5,91.4,85,85.7,81,88.6,11.4
2019-09-29,2019,Sep,2019-09-01,Sun,FALSE,TRUE,75,42,510,70,37,146,910,5,30,57,1,81.4,77,77.3,76,93.3,6.7
2019-09-30,2019,Sep,2019-09-01,Mon,FALSE,FALSE,352,16,374,341,16,112,790,11,30,307,11,90,90,90.3,87.2,96.9,3.1
2019-10-01,2019,Oct,2019-10-01,Tue,FALSE,FALSE,358,64,1089,303,57,121,788,55,30,227,28,74.9,68.8,71.2,63.4,84.6,15.4
2019-10-02,2019,Oct,2019-10-01,Wed,FALSE,FALSE,276,14,453,262,14,107,681,14,30,241,10,92,90.6,90.9,87.3,94.9,5.1
2019-10-03,2019,Oct,2019-10-01,Thu,FALSE,FALSE,292,20,481,271,19,118,726,21,30,240,15,88.6,86.6,87.3,82.2,92.8,7.2
2019-10-04,2019,Oct,2019-10-01,Fri,FALSE,FALSE,314,23,744,290,21,123,1226,24,30,254,17,87.6,85.5,86.3,80.9,92.4,7.6
2019-10-05,2019,Oct,2019-10-01,Sat,FALSE,TRUE,76,18,302,72,12,137,1317,4,30,67,1,93.1,89.3,89.5,88.2,94.7,5.3
2019-10-06,2019,Oct,2019-10-01,Sun,FALSE,TRUE,62,11,254,60,11,110,544,2,30,58,2,96.7,96.7,96.8,93.6,96.8,3.2
2019-10-07,2019,Oct,2019-10-01,Mon,FALSE,FALSE,310,26,671,289,18,131,1111,21,30,258,9,89.3,85.7,86.1,83.2,93.2,6.8
2019-10-08,2019,Oct,2019-10-01,Tue,FALSE,FALSE,327,11,225,313,11,129,697,14,30,294,11,93.9,93,93.3,89.9,95.7,4.3
2019-10-09,2019,Oct,2019-10-01,Wed,FALSE,FALSE,308,12,265,299,12,132,1087,9,30,281,9,94,94,94.2,91.2,97.1,2.9
2019-10-10,2019,Oct,2019-10-01,Thu,FALSE,FALSE,285,23,289,265,23,119,787,20,30,223,17,84.2,83.2,84.2,78.3,93,7
2019-10-11,2019,Oct,2019-10-01,Fri,FALSE,FALSE,250,28,406,224,25,114,1488,26,30,182,17,81.3,78.1,79.6,72.8,89.6,10.4
2019-10-12,2019,Oct,2019-10-01,Sat,FALSE,TRUE,76,14,183,69,14,97,566,7,30,63,5,91.3,88.7,89.5,82.9,90.8,9.2
2019-10-13,2019,Oct,2019-10-01,Sun,FALSE,TRUE,42,121,2023,33,27,122,495,9,30,29,4,87.9,76.3,78.6,69.1,78.6,21.4
2019-10-14,2019,Oct,2019-10-01,Mon,TRUE,TRUE,88,27,398,84,26,126,571,4,30,73,2,86.9,84.9,85.2,83,95.5,4.6
2019-10-15,2019,Oct,2019-10-01,Tue,FALSE,FALSE,341,53,739,301,49,126,714,40,30,224,14,74.4,68.5,69.8,65.7,88.3,11.7
2019-10-16,2019,Oct,2019-10-01,Wed,FALSE,FALSE,291,14,448,277,9,117,879,14,30,270,9,97.5,95.7,95.9,92.8,95.2,4.8
2019-10-17,2019,Oct,2019-10-01,Thu,FALSE,FALSE,301,30,827,262,24,118,1675,39,30,232,25,88.6,84.1,85.4,77.1,87,13
2019-10-18,2019,Oct,2019-10-01,Fri,FALSE,FALSE,300,17,426,275,18,99,877,25,30,248,21,90.2,88.9,89.7,82.7,91.7,8.3
2019-10-19,2019,Oct,2019-10-01,Sat,FALSE,TRUE,75,19,426,71,14,118,496,4,30,67,2,94.4,91.8,92,89.3,94.7,5.3
2019-10-20,2019,Oct,2019-10-01,Sun,FALSE,TRUE,75,22,513,70,13,108,795,5,30,66,3,94.3,91.7,92,88,93.3,6.7
2019-10-21,2019,Oct,2019-10-01,Mon,FALSE,FALSE,356,12,854,345,11,122,942,11,30,326,9,94.5,94,94.1,91.6,96.9,3.1
2019-10-22,2019,Oct,2019-10-01,Tue,FALSE,FALSE,304,14,366,284,14,120,1845,20,30,258,17,90.9,89.9,90.5,84.9,93.4,6.6
2019-10-23,2019,Oct,2019-10-01,Wed,FALSE,FALSE,304,10,236,283,10,102,793,21,30,270,20,95.4,95.1,95.4,88.8,93.1,6.9
2019-10-24,2019,Oct,2019-10-01,Thu,FALSE,FALSE,307,12,176,277,12,104,860,30,30,253,26,91.3,90,90.9,82.4,90.2,9.8
2019-10-25,2019,Oct,2019-10-01,Fri,FALSE,FALSE,287,23,419,268,22,116,643,19,30,235,14,87.7,86.1,86.8,81.9,93.4,6.6
2019-10-26,2019,Oct,2019-10-01,Sat,FALSE,TRUE,101,31,987,91,32,135,819,10,30,81,7,89,86.2,87.1,80.2,90.1,9.9
2019-10-27,2019,Oct,2019-10-01,Sun,FALSE,TRUE,60,44,743,55,43,124,497,5,30,49,3,89.1,86,86.7,81.7,91.7,8.3
2019-10-28,2019,Oct,2019-10-01,Mon,FALSE,FALSE,358,10,192,337,8,118,563,21,30,324,15,96.1,94.5,94.7,90.5,94.1,5.9
2019-10-29,2019,Oct,2019-10-01,Tue,FALSE,FALSE,336,11,424,323,11,117,2372,13,30,314,13,97.2,97.2,97.3,93.5,96.1,3.9
2019-10-30,2019,Oct,2019-10-01,Wed,FALSE,FALSE,240,10,375,221,9,115,647,19,30,216,17,97.7,96.9,97.1,90,92.1,7.9
2019-10-31,2019,Oct,2019-10-01,Thu,FALSE,FALSE,318,20,541,301,20,95,602,17,30,270,16,89.7,89.4,89.9,84.9,94.7,5.4
2019-11-01,2019,Nov,2019-11-01,Fri,FALSE,FALSE,279,12,288,262,11,116,741,17,30,246,14,93.9,92.8,93.2,88.2,93.9,6.1
2019-11-02,2019,Nov,2019-11-01,Sat,FALSE,TRUE,90,25,483,83,16,110,471,7,30,72,1,86.8,80.9,81.1,80,92.2,7.8
2019-11-03,2019,Nov,2019-11-01,Sun,FALSE,TRUE,63,18,428,61,18,99,385,2,30,56,2,91.8,91.8,92.1,88.9,96.8,3.2
2019-11-04,2019,Nov,2019-11-01,Mon,FALSE,FALSE,337,17,218,325,17,122,848,12,30,292,10,89.9,89.3,89.6,86.7,96.4,3.6
2019-11-05,2019,Nov,2019-11-01,Tue,FALSE,FALSE,341,11,504,328,10,104,518,13,30,308,11,93.9,93.3,93.6,90.3,96.2,3.8
2019-11-06,2019,Nov,2019-11-01,Wed,FALSE,FALSE,292,11,157,278,11,115,850,14,30,261,12,93.9,93.2,93.5,89.4,95.2,4.8
2019-11-07,2019,Nov,2019-11-01,Thu,FALSE,FALSE,289,19,302,269,19,108,623,20,30,239,19,88.9,88.5,89.3,82.7,93.1,6.9
2019-11-08,2019,Nov,2019-11-01,Fri,FALSE,FALSE,304,24,613,271,19,118,996,33,30,243,20,89.7,85.6,86.5,79.9,89.1,10.9
2019-11-09,2019,Nov,2019-11-01,Sat,FALSE,TRUE,63,28,456,55,21,154,522,8,30,49,4,89.1,83.1,84.1,77.8,87.3,12.7
2019-11-10,2019,Nov,2019-11-01,Sun,FALSE,TRUE,47,6,103,44,4,114,410,3,30,44,2,100,97.8,97.9,93.6,93.6,6.4
2019-11-11,2019,Nov,2019-11-01,Mon,FALSE,FALSE,331,64,531,286,61,139,1154,45,30,182,20,63.6,58.5,61,55,86.4,13.6
2019-11-12,2019,Nov,2019-11-01,Tue,FALSE,FALSE,454,14,207,431,13,115,977,23,30,389,16,90.3,88.8,89.2,85.7,94.9,5.1
2019-11-13,2019,Nov,2019-11-01,Wed,FALSE,FALSE,354,19,366,343,19,112,598,11,30,303,7,88.3,87.3,87.6,85.6,96.9,3.1
2019-11-14,2019,Nov,2019-11-01,Thu,FALSE,FALSE,382,53,617,328,40,123,926,54,30,270,18,82.3,74.2,75.4,70.7,85.9,14.1
2019-11-15,2019,Nov,2019-11-01,Fri,FALSE,FALSE,279,23,243,266,22,138,602,13,30,220,9,82.7,81.5,82.1,78.9,95.3,4.7
2019-11-16,2019,Nov,2019-11-01,Sat,FALSE,TRUE,106,104,1433,80,84,141,1021,26,30,58,10,72.5,60.4,64.2,54.7,75.5,24.5
2019-11-17,2019,Nov,2019-11-01,Sun,FALSE,TRUE,73,19,269,71,14,108,509,2,30,65,0,91.6,89,89,89,97.3,2.7
2019-11-18,2019,Nov,2019-11-01,Mon,FALSE,FALSE,347,26,296,321,25,130,1118,26,30,259,17,80.7,78.5,79.5,74.6,92.5,7.5
2019-11-19,2019,Nov,2019-11-01,Tue,FALSE,FALSE,243,7,81,233,7,114,644,10,30,228,10,97.9,97.9,97.9,93.8,95.9,4.1
2019-11-20,2019,Nov,2019-11-01,Wed,FALSE,FALSE,301,15,177,278,14,132,1525,23,30,243,19,87.4,86.2,87,80.7,92.4,7.6
2019-11-21,2019,Nov,2019-11-01,Thu,FALSE,FALSE,263,27,266,240,26,132,645,23,30,198,15,82.5,79.8,81,75.3,91.3,8.8
2019-11-22,2019,Nov,2019-11-01,Fri,FALSE,FALSE,282,32,379,256,29,133,1291,26,30,203,19,79.3,77.2,78.7,72,90.8,9.2
2019-11-23,2019,Nov,2019-11-01,Sat,FALSE,TRUE,77,30,302,71,25,150,669,6,30,56,3,78.9,75.7,76.6,72.7,92.2,7.8
2019-11-24,2019,Nov,2019-11-01,Sun,FALSE,TRUE,68,10,60,63,10,106,438,5,30,60,4,95.2,93.8,94.1,88.2,92.7,7.4
2019-11-25,2019,Nov,2019-11-01,Mon,FALSE,FALSE,381,48,561,338,49,134,710,43,30,228,28,67.5,64.6,67.2,59.8,88.7,11.3
2019-11-26,2019,Nov,2019-11-01,Tue,FALSE,FALSE,312,25,337,286,24,124,496,26,30,235,20,82.2,80.5,81.7,75.3,91.7,8.3
2019-11-27,2019,Nov,2019-11-01,Wed,FALSE,FALSE,281,16,352,266,16,118,867,15,30,244,10,91.7,90,90.4,86.8,94.7,5.3
2019-11-28,2019,Nov,2019-11-01,Thu,FALSE,FALSE,293,17,255,280,17,113,922,13,30,252,12,90,89.7,90.1,86,95.6,4.4
2019-11-29,2019,Nov,2019-11-01,Fri,FALSE,FALSE,249,17,361,237,16,135,968,12,30,207,9,87.3,86.3,86.8,83.1,95.2,4.8
2019-11-30,2019,Nov,2019-11-01,Sat,FALSE,TRUE,91,21,332,84,20,148,1227,7,30,78,5,92.9,90.7,91.2,85.7,92.3,7.7
2019-12-01,2019,Dec,2019-12-01,Sun,FALSE,TRUE,151,63,906,128,59,125,627,23,30,90,9,70.3,63.4,65.6,59.6,84.8,15.2
2019-12-02,2019,Dec,2019-12-01,Mon,FALSE,FALSE,393,35,445,351,33,165,1753,42,30,281,25,80.1,76.4,77.9,71.5,89.3,10.7
2019-12-03,2019,Dec,2019-12-01,Tue,FALSE,FALSE,446,92,1232,360,93,132,1846,86,30,203,39,56.4,49.9,54.3,45.5,80.7,19.3
2019-12-04,2019,Dec,2019-12-01,Wed,FALSE,FALSE,439,69,756,370,65,133,959,69,30,242,29,65.4,59,61.7,55.1,84.3,15.7
2019-12-05,2019,Dec,2019-12-01,Thu,FALSE,FALSE,403,49,435,354,49,136,1652,49,30,236,25,66.7,62.4,64.8,58.6,87.8,12.2
2019-12-06,2019,Dec,2019-12-01,Fri,FALSE,FALSE,329,34,440,295,32,113,1695,34,30,229,23,77.6,74.8,76.6,69.6,89.7,10.3
2019-12-07,2019,Dec,2019-12-01,Sat,FALSE,TRUE,127,32,349,113,27,144,404,14,30,94,7,83.2,78.3,79.5,74,89,11
2019-12-08,2019,Dec,2019-12-01,Sun,FALSE,TRUE,108,45,535,99,42,121,479,9,30,78,3,78.8,74.3,75,72.2,91.7,8.3
2019-12-09,2019,Dec,2019-12-01,Mon,FALSE,FALSE,348,25,521,320,25,104,764,28,30,265,21,82.8,81,82.2,76.2,92,8.1
2019-12-10,2019,Dec,2019-12-01,Tue,FALSE,FALSE,268,13,164,254,12,119,1042,14,30,231,10,90.9,89.5,89.9,86.2,94.8,5.2
2019-12-11,2019,Dec,2019-12-01,Wed,FALSE,FALSE,249,13,265,244,13,118,800,5,30,226,4,92.6,92.2,92.4,90.8,98,2
2019-12-12,2019,Dec,2019-12-01,Thu,FALSE,FALSE,272,13,306,267,13,110,1170,5,30,246,2,92.1,91.1,91.2,90.4,98.2,1.8
2019-12-13,2019,Dec,2019-12-01,Fri,FALSE,FALSE,265,17,268,249,15,106,685,16,30,223,13,89.6,88.5,89.1,84.2,94,6
2019-12-14,2019,Dec,2019-12-01,Sat,FALSE,TRUE,129,81,937,112,74,171,1073,17,30,89,7,79.5,73,74.4,69,86.8,13.2
2019-12-15,2019,Dec,2019-12-01,Sun,FALSE,TRUE,123,54,1011,106,44,132,511,17,30,79,6,74.5,67.5,69.1,64.2,86.2,13.8
2019-12-16,2019,Dec,2019-12-01,Mon,FALSE,FALSE,399,14,472,384,12,117,714,15,30,363,10,94.5,93.3,93.5,91,96.2,3.8
2019-12-17,2019,Dec,2019-12-01,Tue,FALSE,FALSE,338,26,897,316,25,122,1087,22,30,281,18,88.9,87.8,88.5,83.1,93.5,6.5
2019-12-18,2019,Dec,2019-12-01,Wed,FALSE,FALSE,276,10,265,260,10,111,899,16,30,247,15,95,94.6,94.9,89.5,94.2,5.8
2019-12-19,2019,Dec,2019-12-01,Thu,FALSE,FALSE,268,25,839,252,25,100,569,16,30,218,13,86.5,85.5,86.2,81.3,94,6
2019-12-20,2019,Dec,2019-12-01,Fri,FALSE,FALSE,274,19,598,262,19,135,1258,12,30,227,7,86.6,85,85.4,82.9,95.6,4.4
2019-12-21,2019,Dec,2019-12-01,Sat,FALSE,TRUE,116,45,449,102,40,119,597,14,30,79,6,77.5,71.8,73.3,68.1,87.9,12.1
2019-12-22,2019,Dec,2019-12-01,Sun,FALSE,TRUE,81,21,211,73,19,111,546,8,30,63,6,86.3,84,85.2,77.8,90.1,9.9
2019-12-23,2019,Dec,2019-12-01,Mon,FALSE,FALSE,265,9,247,253,9,98,598,12,30,239,10,94.5,93.7,94,90.2,95.5,4.5
2019-12-24,2019,Dec,2019-12-01,Tue,FALSE,FALSE,136,13,321,134,13,103,665,2,30,128,2,95.5,95.5,95.6,94.1,98.5,1.5
2019-12-26,2019,Dec,2019-12-01,Thu,TRUE,TRUE,78,22,231,74,20,111,644,4,30,63,3,85.1,84,84.6,80.8,94.9,5.1
2019-12-27,2019,Dec,2019-12-01,Fri,FALSE,FALSE,193,25,1176,181,18,123,1221,12,30,154,6,85.1,82.4,82.9,79.8,93.8,6.2
2019-12-28,2019,Dec,2019-12-01,Sat,FALSE,TRUE,76,19,309,74,19,165,1289,2,30,67,2,90.5,90.5,90.8,88.2,97.4,2.6
2019-12-29,2019,Dec,2019-12-01,Sun,FALSE,TRUE,59,13,161,55,11,139,512,4,30,53,2,96.4,93,93.2,89.8,93.2,6.8
2019-12-30,2019,Dec,2019-12-01,Mon,FALSE,FALSE,240,10,390,233,10,93,470,7,30,221,7,94.9,94.9,95,92.1,97.1,2.9
2019-12-31,2019,Dec,2019-12-01,Tue,FALSE,FALSE,195,8,166,193,8,120,926,2,30,188,2,97.4,97.4,97.4,96.4,99,1
2020-01-01,2020,Jan,2020-01-01,Wed,TRUE,TRUE,78,13,357,77,12,108,776,1,30,73,1,94.8,94.8,94.9,93.6,98.7,1.3
2020-01-02,2020,Jan,2020-01-01,Thu,FALSE,FALSE,262,17,217,252,15,120,1234,10,30,225,4,89.3,87.2,87.4,85.9,96.2,3.8
2020-01-03,2020,Jan,2020-01-01,Fri,FALSE,FALSE,229,12,188,219,12,122,550,10,30,205,6,93.6,91.9,92.1,89.5,95.6,4.4
2020-01-04,2020,Jan,2020-01-01,Sat,FALSE,TRUE,83,14,345,79,14,125,1003,4,30,75,3,94.9,93.8,94,90.4,95.2,4.8
2020-01-05,2020,Jan,2020-01-01,Sun,FALSE,TRUE,77,16,178,74,16,147,540,3,30,65,2,87.8,86.7,87,84.4,96.1,3.9
2020-01-06,2020,Jan,2020-01-01,Mon,FALSE,FALSE,295,11,220,271,11,120,1201,24,30,255,21,94.1,93.1,93.6,86.4,91.9,8.1
2020-01-07,2020,Jan,2020-01-01,Tue,FALSE,FALSE,256,12,274,246,11,105,1056,10,30,234,8,95.1,94.4,94.5,91.4,96.1,3.9
2020-01-08,2020,Jan,2020-01-01,Wed,FALSE,FALSE,250,10,156,236,11,104,853,14,30,222,14,94.1,94.1,94.4,88.8,94.4,5.6
2020-01-09,2020,Jan,2020-01-01,Thu,FALSE,FALSE,292,14,306,280,13,117,821,12,30,256,8,91.4,90.1,90.4,87.7,95.9,4.1
2020-01-10,2020,Jan,2020-01-01,Fri,FALSE,FALSE,291,8,269,288,8,105,911,3,30,280,2,97.2,96.9,96.9,96.2,99,1
2020-01-11,2020,Jan,2020-01-01,Sat,FALSE,TRUE,155,37,498,145,35,134,683,10,30,121,5,83.5,80.7,81.3,78.1,93.6,6.5
2020-01-12,2020,Jan,2020-01-01,Sun,FALSE,TRUE,105,21,407,101,20,147,1102,4,30,90,2,89.1,87.4,87.6,85.7,96.2,3.8
2020-01-13,2020,Jan,2020-01-01,Mon,FALSE,FALSE,272,17,321,260,17,127,1017,12,30,240,8,92.3,90.9,91.2,88.2,95.6,4.4
2020-01-14,2020,Jan,2020-01-01,Tue,FALSE,FALSE,301,9,241,277,9,107,721,24,30,264,23,95.3,95,95.4,87.7,92,8
2020-01-15,2020,Jan,2020-01-01,Wed,FALSE,FALSE,290,17,279,280,16,104,812,10,30,253,8,90.4,89.7,90,87.2,96.6,3.5
2020-01-16,2020,Jan,2020-01-01,Thu,FALSE,FALSE,266,20,570,251,19,102,574,15,30,236,11,94,92.6,92.9,88.7,94.4,5.6
2020-01-17,2020,Jan,2020-01-01,Fri,FALSE,FALSE,238,13,467,232,13,108,900,6,30,224,3,96.6,95.3,95.4,94.1,97.5,2.5
2020-01-18,2020,Jan,2020-01-01,Sat,FALSE,TRUE,150,48,649,134,41,131,680,16,30,103,8,76.9,72.5,74,68.7,89.3,10.7
2020-01-19,2020,Jan,2020-01-01,Sun,FALSE,TRUE,249,129,1340,199,119,148,900,50,30,103,8,51.8,42.7,44.6,41.4,79.9,20.1
2020-01-20,2020,Jan,2020-01-01,Mon,FALSE,FALSE,407,21,394,382,20,134,1282,25,30,327,16,85.6,83.6,84.3,80.3,93.9,6.1
2020-01-21,2020,Jan,2020-01-01,Tue,FALSE,FALSE,363,11,284,353,10,129,920,10,30,339,6,96,95,95,93.4,97.3,2.8
2020-01-22,2020,Jan,2020-01-01,Wed,FALSE,FALSE,351,19,436,329,19,125,779,22,30,301,19,91.5,90.7,91.2,85.8,93.7,6.3
2020-01-23,2020,Jan,2020-01-01,Thu,FALSE,FALSE,328,14,271,316,14,130,1021,12,30,289,9,91.5,90.6,90.9,88.1,96.3,3.7
2020-01-24,2020,Jan,2020-01-01,Fri,FALSE,FALSE,289,9,205,273,8,115,842,16,30,266,12,97.4,96,96.2,92,94.5,5.5
2020-01-25,2020,Jan,2020-01-01,Sat,FALSE,TRUE,102,8,131,99,7,103,378,3,30,95,1,96,94.1,94.1,93.1,97.1,2.9
2020-01-26,2020,Jan,2020-01-01,Sun,FALSE,TRUE,73,17,308,71,17,117,463,2,30,63,1,88.7,87.5,87.7,86.3,97.3,2.7
2020-01-27,2020,Jan,2020-01-01,Mon,FALSE,FALSE,280,7,171,265,7,113,843,15,30,261,14,98.5,98.1,98.2,93.2,94.6,5.4
2020-01-28,2020,Jan,2020-01-01,Tue,FALSE,FALSE,276,8,160,269,7,105,1390,7,30,263,6,97.8,97.4,97.5,95.3,97.5,2.5
2020-01-29,2020,Jan,2020-01-01,Wed,FALSE,FALSE,272,14,321,261,14,109,766,11,30,247,10,94.6,94.3,94.5,90.8,96,4
2020-01-30,2020,Jan,2020-01-01,Thu,FALSE,FALSE,236,10,559,233,10,103,882,3,30,228,3,97.9,97.9,97.9,96.6,98.7,1.3
2020-01-31,2020,Jan,2020-01-01,Fri,FALSE,FALSE,232,13,298,224,13,105,705,8,30,205,6,91.5,90.7,91,88.4,96.6,3.5
2020-02-01,2020,Feb,2020-02-01,Sat,FALSE,TRUE,69,32,432,67,33,134,504,2,30,58,2,86.6,86.6,87,84.1,97.1,2.9
2020-02-02,2020,Feb,2020-02-01,Sun,FALSE,TRUE,112,38,411,97,34,118,585,15,30,80,7,82.5,76.2,77.7,71.4,86.6,13.4
2020-02-03,2020,Feb,2020-02-01,Mon,FALSE,FALSE,321,9,262,306,9,113,912,15,30,289,14,94.4,94.1,94.4,90,95.3,4.7
2020-02-04,2020,Feb,2020-02-01,Tue,FALSE,FALSE,266,11,210,243,11,93,491,22,30,225,22,92.6,92.2,92.9,84.6,91.4,8.3
2020-02-05,2020,Feb,2020-02-01,Wed,FALSE,FALSE,227,13,239,218,11,98,811,9,30,207,5,95,93.2,93.4,91.2,96,4
2020-02-06,2020,Feb,2020-02-01,Thu,FALSE,FALSE,225,18,403,215,17,115,955,10,30,197,9,91.6,91.2,91.6,87.6,95.6,4.4
2020-02-07,2020,Feb,2020-02-01,Fri,FALSE,FALSE,260,11,335,251,10,113,745,9,30,239,8,95.2,94.8,95,91.9,96.5,3.5
2020-02-08,2020,Feb,2020-02-01,Sat,FALSE,TRUE,91,32,589,81,24,125,606,10,30,70,6,86.4,82.4,83.5,76.9,89,11
2020-02-09,2020,Feb,2020-02-01,Sun,FALSE,TRUE,60,29,262,57,29,157,630,3,30,44,2,77.2,75.9,76.7,73.3,95,5
