date,metric,value,holiday,year,month,month_num,year_month,day_of_week,type_of_day,weekend_holiday,covid_lockdown
2020-05-22,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-23,Avg Handle Time,159,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Avg Queue Time,31,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Avg Speed of Answer,30,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Calls Abandoned,10,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Calls Abandoned < Service Level,7,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Calls Handled,109,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Calls Handled < Service Level,88,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Calls Presented,119,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Max Handle Time,1234,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Max Queue Time,637,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Percentage of Calls Abandoned,8.4,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Percentage of Calls Handled,91.6,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Percentage of Service Level Met (Handled),80.7,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),74,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Percentage of Service Level Met (With Abandoned Calls Counted Positively),79.8,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Percentage of Service Level Met (Without Abandoned Calls),78.6,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-23,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-24,Avg Handle Time,161,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Avg Queue Time,50,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Avg Speed of Answer,50,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Calls Abandoned,4,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Calls Abandoned < Service Level,2,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Calls Handled,102,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Calls Handled < Service Level,75,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Calls Presented,106,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Max Handle Time,900,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Max Queue Time,492,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Percentage of Calls Abandoned,3.8,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Percentage of Calls Handled,96.2,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Percentage of Service Level Met (Handled),73.5,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),70.8,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Percentage of Service Level Met (With Abandoned Calls Counted Positively),72.6,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Percentage of Service Level Met (Without Abandoned Calls),72.1,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-24,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-25,Avg Handle Time,118,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Avg Queue Time,39,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Avg Speed of Answer,39,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Calls Abandoned,25,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Calls Abandoned < Service Level,16,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Calls Handled,384,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Calls Handled < Service Level,311,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Calls Presented,409,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Max Handle Time,592,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Max Queue Time,498,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Percentage of Calls Abandoned,6.1,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Percentage of Calls Handled,93.9,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Percentage of Service Level Met (Handled),81,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),76,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Percentage of Service Level Met (With Abandoned Calls Counted Positively),80,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Percentage of Service Level Met (Without Abandoned Calls),79.1,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-25,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Mon,Weekday,FALSE,TRUE
2020-05-26,Avg Handle Time,122,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Avg Queue Time,19,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Avg Speed of Answer,17,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Calls Abandoned,17,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Calls Abandoned < Service Level,12,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Calls Handled,298,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Calls Handled < Service Level,273,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Calls Presented,315,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Max Handle Time,764,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Max Queue Time,433,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Percentage of Calls Abandoned,5.4,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Percentage of Calls Handled,94.6,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Percentage of Service Level Met (Handled),91.6,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),86.7,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Percentage of Service Level Met (With Abandoned Calls Counted Positively),90.5,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Percentage of Service Level Met (Without Abandoned Calls),90.1,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-26,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Tue,Weekday,FALSE,TRUE
2020-05-27,Avg Handle Time,115,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Avg Queue Time,15,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Avg Speed of Answer,14,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Calls Abandoned,16,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Calls Abandoned < Service Level,10,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Calls Handled,298,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Calls Handled < Service Level,281,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Calls Presented,314,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Max Handle Time,743,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Max Queue Time,490,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Percentage of Calls Abandoned,5.1,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Percentage of Calls Handled,94.9,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Percentage of Service Level Met (Handled),94.3,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),89.5,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Percentage of Service Level Met (With Abandoned Calls Counted Positively),92.7,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Percentage of Service Level Met (Without Abandoned Calls),92.4,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-27,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Wed,Weekday,FALSE,TRUE
2020-05-28,Avg Handle Time,125,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Avg Queue Time,20,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Avg Speed of Answer,19,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Calls Abandoned,21,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Calls Abandoned < Service Level,17,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Calls Handled,267,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Calls Handled < Service Level,234,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Calls Presented,288,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Max Handle Time,741,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Max Queue Time,326,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Percentage of Calls Abandoned,7.3,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Percentage of Calls Handled,92.7,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Percentage of Service Level Met (Handled),87.6,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),81.3,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Percentage of Service Level Met (With Abandoned Calls Counted Positively),87.2,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Percentage of Service Level Met (Without Abandoned Calls),86.4,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-28,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Thu,Weekday,FALSE,TRUE
2020-05-29,Avg Handle Time,132,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Avg Queue Time,31,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Avg Speed of Answer,29,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Calls Abandoned,25,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Calls Abandoned < Service Level,15,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Calls Handled,283,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Calls Handled < Service Level,225,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Calls Presented,308,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Max Handle Time,824,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Max Queue Time,879,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Percentage of Calls Abandoned,8.1,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Percentage of Calls Handled,91.9,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Percentage of Service Level Met (Handled),79.5,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),73.1,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Percentage of Service Level Met (With Abandoned Calls Counted Positively),77.9,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Percentage of Service Level Met (Without Abandoned Calls),76.8,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-29,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Fri,Weekday,FALSE,TRUE
2020-05-30,Avg Handle Time,139,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Avg Queue Time,34,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Avg Speed of Answer,15,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Calls Abandoned,10,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Calls Abandoned < Service Level,3,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Calls Handled,77,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Calls Handled < Service Level,69,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Calls Presented,87,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Max Handle Time,905,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Max Queue Time,686,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Percentage of Calls Abandoned,11.5,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Percentage of Calls Handled,88.5,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Percentage of Service Level Met (Handled),89.6,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),79.3,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Percentage of Service Level Met (With Abandoned Calls Counted Positively),82.8,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Percentage of Service Level Met (Without Abandoned Calls),82.1,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-30,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Sat,Weekend,TRUE,TRUE
2020-05-31,Avg Handle Time,146,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Avg Queue Time,29,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Avg Speed of Answer,16,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Calls Abandoned,7,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Calls Abandoned < Service Level,2,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Calls Handled,63,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Calls Handled < Service Level,58,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Calls Presented,70,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Max Handle Time,751,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Max Queue Time,509,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Percentage of Calls Abandoned,10,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Percentage of Calls Handled,90,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Percentage of Service Level Met (Handled),92.1,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),82.9,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Percentage of Service Level Met (With Abandoned Calls Counted Positively),85.7,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Percentage of Service Level Met (Without Abandoned Calls),85.3,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-05-31,Service Level (sec),30,FALSE,2020,May,5,2020-05-01,Sun,Weekend,TRUE,TRUE
2020-06-01,Avg Handle Time,136,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Avg Queue Time,41,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Avg Speed of Answer,38,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Calls Abandoned,32,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Calls Abandoned < Service Level,13,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Calls Handled,404,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Calls Handled < Service Level,309,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Calls Presented,436,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Max Handle Time,1931,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Max Queue Time,730,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Percentage of Calls Abandoned,7.3,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Percentage of Calls Handled,92.7,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Percentage of Service Level Met (Handled),76.5,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),70.9,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Percentage of Service Level Met (With Abandoned Calls Counted Positively),73.9,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Percentage of Service Level Met (Without Abandoned Calls),73.1,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-01,Service Level (sec),30,FALSE,2020,Jun,6,2020-06-01,Mon,Weekday,FALSE,TRUE
2020-06-02,Avg Handle Time,142,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Avg Queue Time,13,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Avg Speed of Answer,13,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Calls Abandoned,8,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Calls Abandoned < Service Level,6,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Calls Handled,311,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Calls Handled < Service Level,289,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Calls Presented,319,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Max Handle Time,1643,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Max Queue Time,505,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Percentage of Calls Abandoned,2.5,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Percentage of Calls Handled,97.5,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Percentage of Service Level Met (Handled),92.9,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),90.6,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Percentage of Service Level Met (With Abandoned Calls Counted Positively),92.5,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Percentage of Service Level Met (Without Abandoned Calls),92.3,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-02,Service Level (sec),30,FALSE,2020,Jun,6,2020-06-01,Tue,Weekday,FALSE,TRUE
2020-06-03,Avg Handle Time,136,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Avg Queue Time,19,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Avg Speed of Answer,19,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Calls Abandoned,20,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Calls Abandoned < Service Level,17,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Calls Handled,322,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Calls Handled < Service Level,301,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Calls Presented,342,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Max Handle Time,995,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Max Queue Time,502,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Percentage of Calls Abandoned,5.9,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Percentage of Calls Handled,94.2,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Percentage of Service Level Met (Handled),93.5,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),88,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Percentage of Service Level Met (With Abandoned Calls Counted Positively),93,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Percentage of Service Level Met (Without Abandoned Calls),92.6,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-03,Service Level (sec),30,FALSE,2020,Jun,6,2020-06-01,Wed,Weekday,FALSE,TRUE
2020-06-04,Avg Handle Time,148,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Avg Queue Time,35,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Avg Speed of Answer,30,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Calls Abandoned,36,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Calls Abandoned < Service Level,16,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Calls Handled,304,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Calls Handled < Service Level,254,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Calls Presented,340,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Max Handle Time,812,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Max Queue Time,354,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Percentage of Calls Abandoned,10.6,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Percentage of Calls Handled,89.4,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Percentage of Service Level Met (Handled),83.6,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),74.7,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Percentage of Service Level Met (With Abandoned Calls Counted Positively),79.4,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Percentage of Service Level Met (Without Abandoned Calls),78.4,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-04,Service Level (sec),30,FALSE,2020,Jun,6,2020-06-01,Thu,Weekday,FALSE,TRUE
2020-06-05,Avg Handle Time,130,FALSE,2020,Jun,6,2020-06-01,Fri,Weekday,FALSE,TRUE
2020-06-05,Avg Queue Time,45,FALSE,2020,Jun,6,2020-06-01,Fri,Weekday,FALSE,TRUE
2020-06-05,Avg Speed of Answer,41,FALSE,2020,Jun,6,2020-06-01,Fri,Weekday,FALSE,TRUE
2020-06-05,Calls Abandoned,23,FALSE,2020,Jun,6,2020-06-01,Fri,Weekday,FALSE,TRUE
2020-06-05,Calls Abandoned < Service Level,6,FALSE,2020,Jun,6,2020-06-01,Fri,Weekday,FALSE,TRUE
